date,entity_id,primary_metric,secondary_metric,value_pool,quality_score,risk_score
2026-02-07,ORD002,45.6,73.7,144768,86.6,23.2
2026-02-07,ORD003,77.3,24.6,63886,79.7,62.5
2026-02-07,ORD004,76.5,80.9,112325,84.6,67.6
2026-02-07,ORD005,72.4,45.4,62381,86.7,69.8
2026-02-07,ORD006,96.3,30.9,58379,87.3,58.5
2026-02-07,ORD007,51.9,40.0,101173,79.9,17.7
2026-02-07,ORD008,88.8,26.3,111696,95.3,30.6
2026-02-07,ORD009,48.0,35.3,30311,77.0,15.8
2026-02-07,ORD010,72.1,80.1,52110,91.5,18.7
2026-02-07,ORD011,49.0,52.1,113864,70.7,61.4
2026-02-07,ORD012,66.9,58.9,126445,71.4,59.3
2026-02-07,ORD013,66.6,65.9,29832,77.0,57.5
2026-02-07,ORD014,44.3,47.4,66869,94.7,73.6
2026-02-07,ORD015,48.4,36.8,71300,72.9,50.4
2026-02-07,ORD016,57.1,22.7,97910,77.1,31.4
2026-02-07,ORD017,49.4,20.0,22280,73.2,56.0
2026-02-07,ORD018,41.8,20.0,152941,98.3,15.7
2026-02-07,ORD019,67.2,32.7,63451,65.9,78.5
2026-02-07,ORD020,45.7,24.6,74799,64.0,59.8
2026-02-07,ORD021,87.4,75.8,6002,77.8,19.9
2026-02-07,ORD022,70.7,65.5,77439,86.9,83.0
2026-02-07,ORD023,60.8,73.7,181500,93.9,27.8
2026-02-07,ORD024,89.8,36.8,123081,77.0,67.3
2026-02-07,ORD025,70.4,29.3,177568,74.1,32.6
2026-02-07,ORD026,43.0,31.2,49733,72.1,89.1
2026-02-07,ORD027,96.2,29.6,130260,94.0,32.7
2026-02-07,ORD028,70.8,59.2,27087,79.3,84.6
2026-02-07,ORD029,96.3,35.1,179301,97.8,19.4
2026-02-07,ORD030,71.8,41.2,14379,94.4,61.7
2026-02-07,ORD031,92.7,37.6,86665,90.4,39.8
2026-02-07,ORD032,72.1,18.6,9847,66.3,51.0
2026-02-07,ORD033,51.8,56.8,69492,86.9,44.6
2026-02-07,ORD034,57.3,20.0,136455,80.6,19.7
2026-02-07,ORD035,94.0,44.2,150803,79.6,25.5
2026-02-07,ORD036,61.9,48.2,82455,76.6,71.7
2026-02-08,ORD001,74.9,21.9,18277,67.3,43.1
2026-02-08,ORD002,75.2,81.2,20431,95.5,67.2
2026-02-08,ORD003,52.4,30.5,178569,84.4,43.4
2026-02-08,ORD004,80.2,27.3,74908,86.8,41.7
2026-02-08,ORD005,90.3,48.5,174718,66.0,63.8
2026-02-08,ORD006,66.0,76.3,111856,89.6,27.5
2026-02-08,ORD007,60.0,68.0,181970,89.6,71.3
2026-02-08,ORD008,96.5,48.4,64989,82.3,62.0
2026-02-08,ORD009,44.2,66.9,181262,79.5,56.5
2026-02-08,ORD010,77.4,44.1,166610,68.9,8.2
2026-02-08,ORD011,94.5,28.3,63376,96.7,78.9
2026-02-08,ORD012,81.0,63.9,51650,86.0,84.8
2026-02-08,ORD013,82.2,19.5,55939,62.3,66.6
2026-02-08,ORD014,46.2,19.6,160605,68.1,48.1
2026-02-08,ORD015,71.3,40.7,60561,65.5,69.0
2026-02-08,ORD016,54.4,82.3,146670,87.2,85.2
2026-02-08,ORD017,45.9,58.0,178063,96.6,84.0
2026-02-08,ORD018,55.7,53.2,81863,93.9,20.0
2026-02-08,ORD019,95.2,37.7,27597,74.0,40.6
2026-02-08,ORD020,62.1,57.6,39424,78.3,13.5
2026-02-08,ORD021,69.5,43.8,174191,97.7,21.1
2026-02-08,ORD022,84.7,53.5,39080,66.4,47.0
2026-02-08,ORD023,80.6,41.7,119273,74.6,15.7
2026-02-08,ORD024,91.8,83.9,16174,83.9,93.0
2026-02-08,ORD025,83.1,45.2,27712,85.1,59.1
2026-02-08,ORD026,41.4,72.8,151385,93.0,71.7
2026-02-08,ORD027,85.9,27.3,179695,77.3,32.6
2026-02-08,ORD028,81.3,69.4,181872,77.9,73.6
2026-02-08,ORD029,89.9,49.4,2824,97.4,72.1
2026-02-08,ORD030,95.9,22.7,96210,84.5,80.2
2026-02-08,ORD031,45.8,58.5,127929,83.7,33.1
2026-02-08,ORD032,64.9,64.6,74326,97.4,27.3
2026-02-08,ORD033,79.4,21.7,49859,96.2,44.8
2026-02-08,ORD034,81.4,65.7,69983,66.3,8.7
2026-02-08,ORD035,49.8,26.8,15350,65.1,21.4
2026-02-08,ORD036,61.7,55.6,173501,97.7,47.9
2026-02-09,ORD001,45.4,80.1,137524,64.5,66.2
2026-02-09,ORD002,56.8,42.8,15759,63.1,17.5
2026-02-09,ORD003,48.2,54.9,123964,67.0,32.4
2026-02-09,ORD004,68.5,34.2,76200,97.9,22.6
2026-02-09,ORD005,84.4,38.8,72217,72.6,50.7
2026-02-09,ORD006,90.6,73.4,63292,79.3,30.8
2026-02-09,ORD007,49.1,65.9,55159,86.4,73.7
2026-02-09,ORD008,75.4,46.9,60113,68.4,63.2
2026-02-09,ORD009,44.4,33.0,158381,91.0,48.5
2026-02-09,ORD010,74.4,62.4,43271,70.7,44.4
2026-02-09,ORD011,58.4,77.2,17753,80.6,52.0
2026-02-09,ORD012,94.2,76.0,166269,91.9,54.7
2026-02-09,ORD013,97.0,61.5,69260,82.0,49.6
2026-02-09,ORD014,49.1,18.5,13633,76.5,57.1
2026-02-09,ORD015,56.7,18.1,58798,69.3,62.3
2026-02-09,ORD016,90.0,18.9,134680,82.6,70.3
2026-02-09,ORD017,77.5,60.2,121613,93.4,13.6
2026-02-09,ORD018,57.3,72.7,117652,95.7,51.5
2026-02-09,ORD019,90.8,66.8,171200,78.8,62.8
2026-02-09,ORD020,63.5,45.1,93011,94.7,68.1
2026-02-09,ORD021,78.1,25.4,33764,91.2,20.5
2026-02-09,ORD022,89.0,24.2,154535,77.1,42.9
2026-02-09,ORD023,62.6,76.1,44429,91.8,43.8
2026-02-09,ORD024,87.8,46.9,111871,78.2,59.1
2026-02-09,ORD025,53.3,51.0,184930,87.0,25.9
2026-02-09,ORD026,75.6,40.2,21817,71.9,61.2
2026-02-09,ORD027,61.8,40.5,18365,67.1,15.3
2026-02-09,ORD028,62.9,80.7,83754,96.7,65.0
2026-02-09,ORD029,95.1,30.5,180405,93.3,19.0
2026-02-09,ORD030,71.9,60.1,36293,85.5,43.3
2026-02-09,ORD031,55.2,75.3,82958,64.1,18.3
2026-02-09,ORD032,47.0,19.3,146027,68.1,65.5
2026-02-09,ORD033,79.9,41.8,15360,74.1,24.4
2026-02-09,ORD034,96.4,25.8,2772,63.7,58.1
2026-02-09,ORD035,93.8,43.7,40951,71.8,43.0
2026-02-09,ORD036,42.4,81.7,82186,96.4,71.9
2026-02-10,ORD001,85.1,76.9,15807,71.3,15.6
2026-02-10,ORD002,82.3,38.9,159385,88.9,25.3
2026-02-10,ORD003,48.8,43.7,149543,78.7,17.0
2026-02-10,ORD004,69.0,31.4,28591,69.2,53.4
2026-02-10,ORD005,80.4,36.4,177917,64.1,82.7
2026-02-10,ORD006,66.2,26.9,29156,92.4,82.3
2026-02-10,ORD007,67.1,74.6,137036,74.9,47.0
2026-02-10,ORD008,57.4,62.2,96497,89.1,67.2
2026-02-10,ORD009,91.5,68.2,122230,93.1,20.0
2026-02-10,ORD010,69.0,31.2,46937,64.4,27.6
2026-02-10,ORD011,43.9,61.9,32350,96.7,87.5
2026-02-10,ORD012,81.0,74.6,45780,96.3,18.2
2026-02-10,ORD013,52.9,27.8,9123,77.1,9.5
2026-02-10,ORD014,52.2,71.6,67833,85.8,70.6
2026-02-10,ORD015,73.6,45.9,62252,62.3,38.9
2026-02-10,ORD016,88.5,64.5,9389,86.6,44.5
2026-02-10,ORD017,63.6,83.7,59721,94.5,59.7
2026-02-10,ORD018,60.2,73.7,84231,73.4,69.5
2026-02-10,ORD019,90.5,28.9,31364,80.4,91.1
2026-02-10,ORD020,84.6,75.4,15716,76.6,51.8
2026-02-10,ORD021,63.7,25.6,36176,95.0,92.6
2026-02-10,ORD022,46.7,36.0,97126,97.6,46.6
2026-02-10,ORD023,61.5,46.9,111424,74.9,37.7
2026-02-10,ORD024,62.6,27.6,132322,91.9,37.0
2026-02-10,ORD025,71.6,59.9,81110,90.4,13.2
2026-02-10,ORD026,40.3,29.5,163678,70.9,64.2
2026-02-10,ORD027,55.5,58.3,65645,91.9,85.7
2026-02-10,ORD028,93.7,21.2,169000,89.3,26.3
2026-02-10,ORD029,86.7,19.5,148170,69.4,64.9
2026-02-10,ORD030,59.0,43.7,39907,94.9,58.7
2026-02-10,ORD031,96.1,50.0,25449,76.4,36.0
2026-02-10,ORD032,78.5,71.7,122419,68.0,19.4
2026-02-10,ORD033,84.2,71.4,64651,72.8,73.0
2026-02-10,ORD034,58.7,30.8,81626,95.7,81.2
2026-02-10,ORD035,64.1,54.7,120233,96.8,91.2
2026-02-10,ORD036,48.0,41.3,25538,81.0,14.3
2026-02-11,ORD001,89.7,80.6,114569,62.5,74.2
2026-02-11,ORD002,40.3,60.6,166141,90.2,36.5
2026-02-11,ORD003,40.6,48.8,153828,82.2,36.9
2026-02-11,ORD004,93.6,77.7,109215,83.9,29.4
2026-02-11,ORD005,49.1,20.3,61121,78.5,30.2
2026-02-11,ORD006,55.9,50.9,38224,66.7,13.3
2026-02-11,ORD007,74.7,52.0,17513,67.5,10.2
2026-02-11,ORD008,43.1,45.7,30819,91.8,69.2
2026-02-11,ORD009,79.9,70.2,69323,74.4,47.2
2026-02-11,ORD010,40.4,71.2,132868,62.6,84.0
2026-02-11,ORD011,80.3,36.2,109652,69.5,74.0
2026-02-11,ORD012,42.3,79.2,184060,83.7,79.9
2026-02-11,ORD013,47.8,57.1,73761,92.4,49.3
2026-02-11,ORD014,93.4,58.6,141140,70.2,21.6
2026-02-11,ORD015,70.8,61.8,161814,87.7,48.6
2026-02-11,ORD016,80.1,45.1,89243,67.0,54.3
2026-02-11,ORD017,54.9,78.4,44641,77.6,24.6
2026-02-11,ORD018,82.2,44.8,142447,75.9,89.1
2026-02-11,ORD019,40.2,19.8,46633,74.1,43.7
2026-02-11,ORD020,42.9,80.9,84171,94.0,33.6
2026-02-11,ORD021,69.7,81.1,170278,82.7,92.8
2026-02-11,ORD022,73.8,26.8,12321,67.7,40.9
2026-02-11,ORD023,70.6,24.3,142876,90.1,88.7
2026-02-11,ORD024,75.0,29.3,124094,70.1,35.4
2026-02-11,ORD025,84.6,75.2,20012,71.7,8.9
2026-02-11,ORD026,40.7,21.2,5443,75.3,26.6
2026-02-11,ORD027,58.8,74.0,161386,67.5,37.1
2026-02-11,ORD028,67.0,30.5,170532,89.4,41.9
2026-02-11,ORD029,88.6,36.9,10885,93.2,61.3
2026-02-11,ORD030,91.1,62.0,146610,96.2,63.8
2026-02-11,ORD031,69.6,60.9,144549,76.8,77.0
2026-02-11,ORD032,71.2,64.3,99369,80.5,35.2
2026-02-11,ORD033,68.8,28.2,120071,84.5,10.1
2026-02-11,ORD034,94.9,52.4,138567,65.4,8.8
2026-02-11,ORD035,54.8,33.0,69763,95.2,54.6
2026-02-11,ORD036,96.7,73.7,35647,74.7,86.0
2026-02-12,ORD001,43.5,83.2,173995,98.5,46.5
2026-02-12,ORD002,43.9,58.8,75808,72.5,86.6
2026-02-12,ORD003,85.6,37.3,29157,83.3,53.3
2026-02-12,ORD004,85.1,79.9,53054,81.1,92.7
2026-02-12,ORD005,83.0,23.2,45324,83.6,32.0
2026-02-12,ORD006,43.5,64.7,100864,77.9,83.9
2026-02-12,ORD007,95.3,79.6,72436,85.2,46.6
2026-02-12,ORD008,86.3,39.4,53939,85.4,82.8
2026-02-12,ORD009,64.5,39.4,149974,64.3,8.3
2026-02-12,ORD010,50.3,68.5,116589,90.5,60.5
2026-02-12,ORD011,80.2,21.8,127903,70.8,76.7
2026-02-12,ORD012,40.8,74.2,141849,64.7,27.6
2026-02-12,ORD013,57.9,59.9,117316,93.7,86.4
2026-02-12,ORD014,48.9,40.4,164154,76.8,38.6
2026-02-12,ORD015,69.0,50.7,96130,64.7,26.4
2026-02-12,ORD016,69.3,66.5,12407,70.5,38.8
2026-02-12,ORD017,90.5,25.3,147727,65.9,82.1
2026-02-12,ORD018,67.9,60.5,107065,64.3,19.7
2026-02-12,ORD019,96.5,55.8,73329,79.6,49.3
2026-02-12,ORD020,78.7,74.2,147749,70.6,27.4
2026-02-12,ORD021,46.8,49.6,91053,75.1,61.0
2026-02-12,ORD022,74.4,53.1,55317,97.6,67.4
2026-02-12,ORD023,89.5,34.2,157704,83.3,78.9
2026-02-12,ORD024,70.0,63.7,134322,63.9,80.5
2026-02-12,ORD025,73.8,47.3,118952,93.7,51.3
2026-02-12,ORD026,87.7,68.1,78397,85.2,43.8
2026-02-12,ORD027,44.5,25.6,70621,89.4,41.2
2026-02-12,ORD028,41.4,51.9,95265,66.0,77.9
2026-02-12,ORD029,54.6,80.8,131470,82.8,45.3
2026-02-12,ORD030,65.4,28.1,183239,64.0,70.2
2026-02-12,ORD031,90.4,78.1,152685,65.7,10.4
2026-02-12,ORD032,47.2,47.9,99180,90.8,17.2
2026-02-12,ORD033,88.6,52.5,30426,65.9,52.6
2026-02-12,ORD034,46.6,57.8,113463,87.7,52.7
2026-02-12,ORD035,46.4,34.8,27767,65.7,81.2
2026-02-12,ORD036,74.4,58.0,147304,79.5,45.1
2026-02-13,ORD001,55.6,28.8,106752,76.3,80.4
2026-02-13,ORD002,77.1,83.5,37592,98.6,74.2
2026-02-13,ORD003,93.3,70.5,67452,71.7,14.0
2026-02-13,ORD004,40.9,41.3,89304,66.1,70.3
2026-02-13,ORD005,59.5,51.2,101960,82.8,16.4
2026-02-13,ORD006,85.3,49.8,125370,82.1,37.3
2026-02-13,ORD007,86.0,21.3,25369,84.4,19.6
2026-02-13,ORD008,62.3,46.7,146095,69.4,63.1
2026-02-13,ORD009,86.6,27.9,129705,82.3,22.4
2026-02-13,ORD010,64.1,67.9,171483,66.8,58.1
2026-02-13,ORD011,66.7,50.9,65467,79.4,28.7
2026-02-13,ORD012,65.6,54.7,15899,93.8,16.3
2026-02-13,ORD013,75.7,47.2,93988,73.4,81.2
2026-02-13,ORD014,68.7,28.7,105416,65.6,37.5
2026-02-13,ORD015,47.9,71.3,110895,86.4,61.1
2026-02-13,ORD016,65.2,51.8,81565,79.5,23.9
2026-02-13,ORD017,72.1,23.2,148778,83.5,34.3
2026-02-13,ORD018,72.8,74.2,73533,95.3,40.8
2026-02-13,ORD019,58.3,31.8,81158,65.7,28.3
2026-02-13,ORD020,93.5,26.4,38947,92.5,13.5
2026-02-13,ORD021,41.1,37.0,26411,91.7,88.3
2026-02-13,ORD022,78.9,39.2,107709,92.5,39.6
2026-02-13,ORD023,86.5,44.7,150192,80.8,78.9
2026-02-13,ORD024,47.5,51.8,21566,93.9,62.2
2026-02-13,ORD025,66.7,53.2,54327,75.4,72.6
2026-02-13,ORD026,94.4,18.8,173424,65.5,88.8
2026-02-13,ORD027,89.6,54.6,20652,89.2,36.7
2026-02-13,ORD028,68.8,44.2,182563,81.1,13.5
2026-02-13,ORD029,82.1,79.4,130301,79.2,50.0
2026-02-13,ORD030,57.3,72.2,153627,97.8,51.1
2026-02-13,ORD031,73.5,29.5,102640,89.7,29.4
2026-02-13,ORD032,93.1,55.5,53552,68.0,56.6
2026-02-13,ORD033,59.6,73.4,116945,70.4,89.5
2026-02-13,ORD034,93.4,65.1,103286,80.6,71.1
2026-02-13,ORD035,96.0,19.9,19761,79.5,40.3
2026-02-13,ORD036,69.2,61.8,144995,86.4,82.6
2026-02-14,ORD001,61.2,39.7,32436,91.5,41.6
2026-02-14,ORD002,76.1,69.5,56134,64.8,8.7
2026-02-14,ORD003,59.8,41.1,170360,96.0,8.2
2026-02-14,ORD004,84.3,74.7,54503,65.0,38.5
2026-02-14,ORD005,81.1,49.4,109024,84.7,89.1
2026-02-14,ORD006,96.4,45.3,176532,93.8,21.5
2026-02-14,ORD007,84.6,81.0,26407,73.3,57.2
2026-02-14,ORD008,42.1,30.2,36077,81.7,82.0
2026-02-14,ORD009,77.9,63.6,103901,65.2,35.7
2026-02-14,ORD010,44.9,49.3,79943,93.2,35.7
2026-02-14,ORD011,43.8,23.3,88677,67.8,30.7
2026-02-14,ORD012,95.8,52.4,21906,88.6,48.2
2026-02-14,ORD013,42.8,53.2,40778,73.7,39.1
2026-02-14,ORD014,56.2,57.5,38553,65.2,76.4
2026-02-14,ORD015,53.4,20.5,173114,81.8,17.4
2026-02-14,ORD016,87.4,51.0,26929,65.9,85.9
2026-02-14,ORD017,74.9,65.1,26334,86.7,20.1
2026-02-14,ORD018,46.0,20.4,55931,72.3,17.2
2026-02-14,ORD019,69.7,83.6,122619,95.4,55.4
2026-02-14,ORD020,79.5,75.3,49777,94.3,38.7
2026-02-14,ORD021,51.0,33.7,129115,71.7,67.1
2026-02-14,ORD022,61.8,60.7,168453,93.7,73.6
2026-02-14,ORD023,70.7,48.5,107535,72.3,57.3
2026-02-14,ORD024,86.7,21.2,11109,98.9,73.0
2026-02-14,ORD025,89.6,77.0,71818,89.4,57.1
2026-02-14,ORD026,48.4,82.3,64201,68.2,40.1
2026-02-14,ORD027,88.4,40.6,105484,87.2,76.6
2026-02-14,ORD028,95.7,79.0,132942,67.4,86.4
2026-02-14,ORD029,54.3,53.7,182555,93.9,81.7
2026-02-14,ORD030,95.5,51.0,3040,79.8,17.0
2026-02-14,ORD031,58.5,55.2,29035,62.9,24.1
2026-02-14,ORD032,50.2,25.8,10014,70.9,10.6
2026-02-14,ORD033,67.2,77.1,150027,90.0,26.2
2026-02-14,ORD034,79.3,51.4,121000,93.6,64.8
2026-02-14,ORD035,91.6,63.7,183440,96.9,29.3
2026-02-14,ORD036,61.8,35.9,165959,93.9,47.8
2026-02-15,ORD001,78.5,68.9,51001,96.8,22.9
2026-02-15,ORD002,79.5,28.0,11063,65.3,30.3
2026-02-15,ORD003,78.9,21.2,133727,71.1,82.1
2026-02-15,ORD004,95.4,24.2,40134,93.9,73.2
2026-02-15,ORD005,90.3,82.8,103424,75.8,80.5
2026-02-15,ORD006,58.6,63.8,151878,74.7,32.2
2026-02-15,ORD007,64.7,30.3,151789,97.1,21.8
2026-02-15,ORD008,46.9,31.6,136697,92.4,38.7
2026-02-15,ORD009,81.0,40.8,41161,69.4,52.8
2026-02-15,ORD010,95.9,80.4,23305,66.8,58.1
2026-02-15,ORD011,96.1,70.5,116753,65.1,12.6
2026-02-15,ORD012,59.4,19.3,174951,72.3,49.6
2026-02-15,ORD013,57.1,51.6,151304,97.0,12.7
2026-02-15,ORD014,92.5,45.0,67909,88.3,62.0
2026-02-15,ORD015,43.7,42.3,130871,89.8,36.2
2026-02-15,ORD016,85.7,31.7,148165,92.6,15.9
2026-02-15,ORD017,50.5,53.8,15217,72.1,85.6
2026-02-15,ORD018,40.7,63.3,47317,69.2,88.8
2026-02-15,ORD019,70.2,31.2,14214,65.6,45.8
2026-02-15,ORD020,55.5,49.6,68691,80.5,87.5
2026-02-15,ORD021,60.2,50.0,17089,84.9,24.4
2026-02-15,ORD022,86.3,23.9,128146,92.0,54.5
2026-02-15,ORD023,45.8,55.0,16821,69.7,42.7
2026-02-15,ORD024,80.7,65.9,85382,64.5,9.2
2026-02-15,ORD025,67.8,40.6,103942,73.6,32.2
2026-02-15,ORD026,80.3,55.1,86012,67.1,38.1
2026-02-15,ORD027,40.0,24.4,3160,64.4,42.9
2026-02-15,ORD028,92.0,69.3,140326,67.5,26.2
2026-02-15,ORD029,43.6,30.2,36474,97.3,59.4
2026-02-15,ORD030,45.4,39.7,122743,73.9,71.7
2026-02-15,ORD031,47.9,72.1,88783,64.9,12.0
2026-02-15,ORD032,78.7,36.2,26510,72.1,57.3
2026-02-15,ORD033,42.0,40.0,103078,68.5,72.1
2026-02-15,ORD034,83.6,76.5,59299,81.1,68.4
2026-02-15,ORD035,81.5,33.4,75616,93.5,37.5
2026-02-15,ORD036,66.5,48.3,21026,72.4,65.6
2026-02-16,ORD001,46.6,73.0,32824,66.3,24.0
2026-02-16,ORD002,94.6,35.3,124715,65.4,35.8
2026-02-16,ORD003,67.5,47.1,24560,68.0,83.5
2026-02-16,ORD004,67.2,73.7,115828,88.3,21.3
2026-02-16,ORD005,92.1,61.6,117747,67.0,91.5
2026-02-16,ORD006,85.7,60.2,11978,74.8,53.8
2026-02-16,ORD007,84.0,38.7,136265,74.8,73.3
2026-02-16,ORD008,75.3,24.8,127459,63.7,23.3
2026-02-16,ORD009,66.6,41.4,173416,86.3,35.0
2026-02-16,ORD010,44.5,69.2,62353,91.0,35.3
2026-02-16,ORD011,62.3,20.2,171927,81.5,29.0
2026-02-16,ORD012,86.5,58.2,81757,98.5,47.0
2026-02-16,ORD013,91.1,22.2,73331,68.7,8.9
2026-02-16,ORD014,69.8,73.0,58272,67.9,81.8
2026-02-16,ORD015,86.7,57.8,157387,78.6,25.7
2026-02-16,ORD016,73.0,48.6,132146,66.6,15.0
2026-02-16,ORD017,54.2,29.1,142537,92.1,91.5
2026-02-16,ORD018,45.5,52.5,127488,94.1,33.7
2026-02-16,ORD019,46.9,28.0,129186,90.6,76.9
2026-02-16,ORD020,89.9,82.6,48740,86.0,44.9
2026-02-16,ORD021,82.6,81.4,107984,94.1,41.2
2026-02-16,ORD022,95.2,63.4,63023,76.4,15.0
2026-02-16,ORD023,90.0,24.0,24636,67.1,8.8
2026-02-16,ORD024,75.5,77.8,10058,62.1,65.9
2026-02-16,ORD025,96.4,22.7,112228,77.0,32.4
2026-02-16,ORD026,47.1,67.5,4406,94.4,14.6
2026-02-16,ORD027,84.7,50.7,130976,75.7,85.8
2026-02-16,ORD028,63.3,79.3,78166,84.6,77.9
2026-02-16,ORD029,88.9,57.5,14807,89.3,51.0
2026-02-16,ORD030,86.9,58.4,158727,64.0,89.4
2026-02-16,ORD031,85.9,32.7,172874,83.3,78.9
2026-02-16,ORD032,53.7,28.3,180670,64.2,28.2
2026-02-16,ORD033,48.4,28.3,29880,72.4,36.2
2026-02-16,ORD034,59.9,80.6,33809,63.2,45.7
2026-02-16,ORD035,41.8,62.2,109730,64.4,78.2
2026-02-16,ORD036,63.6,62.1,87148,76.8,23.1
2026-02-17,ORD001,50.4,35.4,115267,72.8,38.4
2026-02-17,ORD002,84.4,18.4,83223,90.0,57.6
2026-02-17,ORD003,76.0,30.3,80856,73.3,93.5
2026-02-17,ORD004,87.6,42.0,12663,78.5,62.5
2026-02-17,ORD005,94.2,71.9,153878,74.2,30.0
2026-02-17,ORD006,78.6,38.0,98235,66.6,89.7
2026-02-17,ORD007,70.2,51.4,96781,74.9,69.9
2026-02-17,ORD008,60.3,58.1,145146,69.2,57.3
2026-02-17,ORD009,67.9,55.1,83068,81.8,57.8
2026-02-17,ORD010,95.5,75.7,86034,62.5,55.0
2026-02-17,ORD011,80.3,68.8,120759,79.6,70.0
2026-02-17,ORD012,95.7,50.1,4074,91.6,51.0
2026-02-17,ORD013,72.5,70.7,89299,63.5,71.5
2026-02-17,ORD014,65.2,81.1,76115,90.1,79.7
2026-02-17,ORD015,55.1,80.6,131124,97.5,55.7
2026-02-17,ORD016,94.9,60.2,49250,87.4,71.1
2026-02-17,ORD017,93.0,67.6,115268,64.9,75.9
2026-02-17,ORD018,67.6,33.9,105756,93.8,12.1
2026-02-17,ORD019,77.1,69.2,167371,68.4,12.8
2026-02-17,ORD020,53.2,82.2,126700,90.0,89.4
2026-02-17,ORD021,72.6,39.0,170854,86.2,69.2
2026-02-17,ORD022,50.9,24.5,32491,94.1,84.7
2026-02-17,ORD023,77.5,50.6,42219,80.5,64.1
2026-02-17,ORD024,72.8,66.7,10101,90.2,78.4
2026-02-17,ORD025,91.6,27.7,53856,91.8,28.0
2026-02-17,ORD026,89.9,44.4,149693,91.8,15.7
2026-02-17,ORD027,47.3,18.0,96516,90.2,68.0
2026-02-17,ORD028,70.8,68.6,13947,72.7,82.1
2026-02-17,ORD029,80.9,34.3,63486,93.4,46.4
2026-02-17,ORD030,69.4,74.2,146381,82.9,51.6
2026-02-17,ORD031,67.1,32.3,22851,64.4,25.2
2026-02-17,ORD032,43.7,75.0,66871,98.2,72.8
2026-02-17,ORD033,55.5,56.5,121766,65.9,73.7
2026-02-17,ORD034,87.4,80.8,43754,65.1,75.4
2026-02-17,ORD035,63.9,69.1,157541,74.6,59.9
2026-02-17,ORD036,49.6,59.0,76132,93.1,73.8
2026-02-18,ORD001,42.4,41.5,76612,62.4,87.5
2026-02-18,ORD002,94.0,82.7,8389,73.4,67.7
2026-02-18,ORD003,73.1,39.4,160040,97.7,51.0
2026-02-18,ORD004,57.7,30.3,63286,94.2,16.6
2026-02-18,ORD005,87.1,79.7,158949,86.0,19.1
2026-02-18,ORD006,87.0,62.0,18183,69.8,65.9
2026-02-18,ORD007,86.8,22.2,120652,70.2,43.4
2026-02-18,ORD008,52.2,65.9,62437,72.5,27.2
2026-02-18,ORD009,56.1,58.8,62424,63.5,53.0
2026-02-18,ORD010,93.3,44.6,36576,75.5,27.1
2026-02-18,ORD011,66.9,38.0,23195,80.5,12.5
2026-02-18,ORD012,54.0,58.9,184706,64.3,52.2
2026-02-18,ORD013,47.6,64.8,106495,90.2,56.3
2026-02-18,ORD014,89.6,29.0,113955,94.0,20.2
2026-02-18,ORD015,88.2,27.4,130290,80.3,66.4
2026-02-18,ORD016,79.0,60.7,15906,87.3,78.9
2026-02-18,ORD017,72.9,56.3,111829,89.8,10.1
2026-02-18,ORD018,88.7,52.9,64164,83.9,76.6
2026-02-18,ORD019,77.1,58.3,141524,91.5,46.8
2026-02-18,ORD020,65.7,61.9,41050,68.7,72.5
2026-02-18,ORD021,76.6,64.1,90003,74.2,67.2
2026-02-18,ORD022,58.7,44.5,58611,65.1,82.9
2026-02-18,ORD023,53.8,71.7,150167,85.7,87.8
2026-02-18,ORD024,47.1,56.0,140701,95.0,70.3
2026-02-18,ORD025,69.5,70.7,116846,92.1,87.6
2026-02-18,ORD026,46.1,44.2,45510,82.1,33.9
2026-02-18,ORD027,85.1,80.0,57890,88.2,15.4
2026-02-18,ORD028,58.8,55.3,142773,84.5,28.0
2026-02-18,ORD029,47.7,63.1,102199,72.1,72.4
2026-02-18,ORD030,84.0,81.1,161149,89.7,39.5
2026-02-18,ORD031,87.0,31.4,15152,70.1,52.1
2026-02-18,ORD032,86.8,77.3,131202,96.1,72.3
2026-02-18,ORD033,67.6,39.3,31451,71.7,13.4
2026-02-18,ORD034,55.3,59.6,132313,93.8,17.0
2026-02-18,ORD035,81.4,20.3,103922,90.7,64.6
2026-02-18,ORD036,87.6,69.8,90693,62.4,24.9
2026-02-19,ORD001,66.9,32.6,17609,84.3,19.6
2026-02-19,ORD002,92.5,28.1,111563,77.4,55.0
2026-02-19,ORD003,46.8,25.8,89997,84.6,32.6
2026-02-19,ORD004,71.7,22.6,161358,68.0,12.7
2026-02-19,ORD005,57.3,35.4,98074,82.9,56.1
2026-02-19,ORD006,56.8,31.4,120084,62.4,45.2
2026-02-19,ORD007,54.5,23.4,117971,71.6,52.3
2026-02-19,ORD008,83.1,69.9,74864,88.8,40.5
2026-02-19,ORD009,77.8,49.3,122477,62.1,27.7
2026-02-19,ORD010,76.2,83.0,81830,78.2,42.0
2026-02-19,ORD011,86.2,80.8,153327,92.2,15.9
2026-02-19,ORD012,93.3,71.0,53489,76.6,39.5
2026-02-19,ORD013,52.8,44.8,123743,72.0,14.0
2026-02-19,ORD014,85.9,19.9,96853,73.5,76.4
2026-02-19,ORD015,81.9,61.1,52316,70.3,75.9
2026-02-19,ORD016,72.6,26.3,3310,95.6,31.7
2026-02-19,ORD017,53.3,25.3,144739,62.6,56.9
2026-02-19,ORD018,95.3,73.8,97953,76.9,65.5
2026-02-19,ORD019,40.9,29.6,170867,74.5,13.3
